,0
283,1393780.0081830078
284,1393765.9041065746
285,1388662.2856718318
286,1371263.044849275
287,1381172.2141140585
288,1378095.576645274
289,1378375.7280538494
290,1394840.144037603
291,1394491.2367596081
292,1392271.6301431202
293,1395726.3605047474
294,1414662.1144979526
295,1417046.3148235064
296,1421510.6176971442
297,1425454.3576028396
298,1430159.65009022
299,1431930.7827620923
300,1430215.4267369888
301,1441929.2116965987
302,1448091.7947706827
303,1450438.7170574637
304,1444726.7096311655
305,1448438.7946290728
306,1466421.9802043163
307,1455159.0837993014
308,1455346.4258790314
309,1457364.2244948463
310,1466556.2673489042
311,1468973.010772769
312,1467557.5154614446
313,1480344.2187378176
314,1488148.1045668968
315,1485792.7183631358
316,1478313.1996663632
317,1476582.489805323
318,1490639.1792850383
319,1496470.8871708913
320,1498538.6035792697
321,1515191.766481998
322,1530858.692601
323,1514963.4763492155
324,1521384.7187947703
325,1527638.8660475088
326,1533990.0224046332
327,1536725.4911580398
328,1548819.6944155113
329,1549506.7875906161
330,1513466.2651288402
331,1517681.588966703
332,1536263.7906493007
333,1505491.4858734596
334,1529271.4676469155
335,1495192.8442138801
336,1482303.611492367
337,1434014.2754356065
338,1414760.3976681605
339,1484009.499764417
340,1476751.5710714562
341,1498875.49395503
342,1480423.1465761722
343,1441943.824010503
344,1435362.7696760034
345,1410259.2463580926
346,1402816.262579458
347,1355751.3582275743
348,1368661.5282844459
349,1360764.221094878
350,1358522.760174579
351,1352432.7265881556
352,1385117.8294762936
353,1368746.5520915482
354,1355707.2262005655
355,1382729.687628143
356,1388321.9594880717
357,1339439.6794487622
358,1316370.9805031477
359,1325714.8866943489
360,1315558.9887952327
361,1355087.5426745422
362,1359351.7609738817
363,1362772.5056517585
364,1395724.1257500788
365,1399484.2495872937
366,1404790.5812393245
367,1405734.3480743112
368,1408115.2504828402
369,1389184.152707072
370,1383489.6129039503
371,1366139.4501025805
372,1361134.3571876506
373,1364533.1704405278
374,1327056.6365990378
375,1316305.225145767
376,1313548.6370779348
377,1310517.721666072
378,1315827.81191112
379,1355765.7833452236
380,1367545.455122616
381,1374756.5705717856
382,1372501.7465254676
383,1391313.5981218687
384,1397345.2523160873
385,1396680.7259800695
386,1361393.0992389708
387,1373301.2774718667
388,1382196.9066642688
389,1363399.6878103698
390,1390087.0415610613
391,1402609.4467477011
392,1411442.9292957408
393,1411307.0366007579
394,1403216.2214814117
395,1394368.2237905446
396,1391583.3367157755
397,1414050.309107823
398,1411360.3471846865
399,1415465.0271072083
400,1416089.7378376792
401,1415432.0710404983
402,1424892.4131575718
403,1408411.6599849532
404,1375478.700331887
405,1370268.0302994554
406,1362391.9291540547
407,1367478.4351033526
408,1380895.3214276957
409,1379273.7270230078
410,1353979.7608102164
411,1348368.5475351596
412,1339563.174599736
413,1318756.2734614194
414,1318945.6836863363
415,1308680.0620166343
416,1324162.3013334745
417,1304272.5393066031
418,1297787.2737567779
419,1334256.8208979492
420,1343534.236756614
421,1356785.3687600305
422,1345600.3909826295
423,1343186.779770623
424,1348479.1474030393
425,1354732.8288806744
426,1365139.3329825115
427,1372312.7388889692
428,1378603.8887998238
429,1383610.34654637
430,1388386.512985001
431,1405450.0369959723
432,1409831.2242826293
433,1408096.3867771507
434,1403743.8533575102
435,1431712.1004379143
436,1425106.200593939
437,1437832.0265152138
438,1433881.0650218274
439,1426712.417429686
440,1425545.9008270698
441,1411981.133171945
442,1441353.3962808966
443,1446578.815742964
444,1446000.2557163713
445,1454253.3862692046
446,1454871.4770844793
447,1457528.3349487786
448,1461532.2811342683
449,1463168.6263895556
450,1462705.8710721794
451,1466496.0898107314
452,1452339.8832230177
453,1471691.3567182347
454,1477639.077261603
455,1476209.232174107
456,1482658.6527015378
457,1481269.5501070798
458,1478559.7299586486
459,1478481.4527640603
460,1476295.0871899705
461,1484424.9167340198
462,1486576.4038026102
463,1492007.1216200474
464,1518700.0671678018
465,1524977.8925387955
466,1518320.615452945
467,1512885.3156227476
468,1509357.4130515233
469,1509451.5347920584
470,1503003.5139371785
471,1502842.5002354921
472,1480846.656225303
473,1482377.8915048826
474,1499424.685939908
475,1507603.6645634957
476,1504760.6595887758
477,1488397.9075273634
478,1510391.6977181756
479,1498144.2328575745
480,1488876.3082275984
481,1485781.9239916098
482,1517668.189163654
483,1529918.6685205433
484,1531065.5888830875
485,1529125.9667489543
486,1526965.5544943595
487,1530039.9445877434
488,1529140.1233542224
489,1535027.6622415446
490,1532975.2497429429
491,1541063.0446211644
492,1531253.1663281517
493,1515780.2516281665
494,1517876.8210223133
495,1516823.2596719384
496,1520063.1495345326
497,1509763.5862012277
498,1509817.0493571232
499,1509114.6216501333
500,1511064.8849865703
501,1510847.6708279313
502,1510002.0325910936
503,1508687.4327169654
504,1516293.6618192883
505,1523648.7005042527
506,1524565.4696314514
507,1520486.9803648184
508,1513726.1790247203
509,1507532.3050048598
510,1517055.7224525171
511,1525710.4365995761
512,1525777.3094224094
513,1520538.2183583947
514,1521891.8824518966
515,1519645.8464935415
516,1518577.4457296908
517,1513673.9568951714
518,1528074.6602714192
519,1525400.856406095
520,1526236.2443951461
521,1530151.5332854546
522,1510325.5393684467
523,1512699.286234436
524,1527851.2616817493
525,1534264.9506633112
526,1535275.338269714
527,1544149.7369644404
528,1551428.7195604432
529,1553620.9776513544
530,1546804.094054249
531,1558736.1960089966
532,1561629.930325651
533,1559290.2496551124
534,1554651.9193871093
535,1562341.128971279
536,1567888.900662708
537,1580936.1596852257
538,1554457.3111687594
539,1531968.979138997
540,1536437.9656079402
541,1549212.7068354448
542,1557742.5458622256
543,1539354.643312928
544,1546738.938841913
545,1570112.8534937052
546,1559357.989811818
547,1542167.028440451
548,1548888.9074916656
