,0
0,466.2386368983425
1,2507.4628542112187
2,879.4316067176405
3,3564.376891729422
4,-1223.140519755194
5,-2349.712289044168
6,-2301.078107395675
7,-567.4709380017594
8,8604.141467995243
9,20372.91256921785
10,-18690.0225386268
11,15805.475686454913
12,144.30205204943195
13,11513.74898415571
14,-17530.054563140497
15,6415.846779336687
16,14528.297651634086
17,3359.321484957123
18,3667.678511104081
19,3341.6523298169486
20,5994.149662504438
21,-3372.0113286215346
22,-12359.344186934875
23,462.38413262343965
24,-1868.8250801274553
25,22531.26191054331
26,12416.747757778037
27,-7741.447515573353
28,31777.35958882305
29,44.698616723762825
30,6281.225174112245
31,-3531.4140403841157
32,10352.654178343015
33,1821.062405614648
34,-5466.943619556492
35,-3830.806851520203
36,-3069.642742901109
37,7019.605219793739
38,-7668.624716635095
39,-3589.3183635808527
40,-5174.775963306194
41,-12708.470931148622
42,-4550.949239877285
43,22012.57208048599
44,2042.4104201695882
45,4714.3774775888305
46,2963.891825342318
47,6293.893192996737
48,3050.882053699577
49,-5070.642974710558
50,-6223.631023635855
51,13846.904574937886
52,-20041.247118616477
53,-2482.338561433833
54,14826.91178009403
55,-1547.210344886873
56,7572.550452375319
57,9322.514706916641
58,24333.490690698847
59,-8054.88427078235
60,-1683.261927151354
61,0.0
